epoch,mlm_loss
0.0019139415329140525,6.85167121887207
0.003827883065828105,6.355649948120117
0.005741824598742158,6.209498882293701
0.00765576613165621,6.120329856872559
0.009569707664570262,6.033160209655762
0.011483649197484316,5.915669918060303
0.013397590730398368,5.821812629699707
0.01531153226331242,5.683625221252441
0.01722547379622647,5.490652561187744
0.019139415329140524,5.110929489135742
0.02105335686205458,4.655183792114258
0.02296729839496863,4.277761936187744
0.024881239927882683,3.999788999557495
0.026795181460796735,3.783828020095825
0.028709122993710787,3.6003670692443848
0.03062306452662484,3.4418983459472656
0.032537006059538895,3.327773332595825
0.03445094759245294,3.2176952362060547
0.036364889125367,3.139531135559082
0.03827883065828105,3.066288948059082
0.0401927721911951,3.000382900238037
0.04210671372410916,2.9474687576293945
0.04402065525702321,2.8863749504089355
0.04593459678993726,2.8451249599456787
0.04784853832285131,2.805023431777954
0.04976247985576537,2.7693984508514404
0.051676421388679415,2.733750104904175
0.05359036292159347,2.6932032108306885
0.055504304454507526,2.669179677963257
0.057418245987421575,2.633859395980835
0.05933218752033563,2.6105213165283203
0.06124612905324968,2.5827765464782715
0.06316007058616373,2.5718393325805664
0.06507401211907779,2.5374457836151123
0.06698795365199184,2.516674757003784
0.06890189518490589,2.4911434650421143
0.07081583671781995,2.47469425201416
0.072729778250734,2.4595606327056885
0.07464371978364805,2.4454686641693115
0.0765576613165621,2.4373340606689453
0.07847160284947616,2.397939443588257
0.0803855443823902,2.3889706134796143
0.08229948591530425,2.3777401447296143
0.08421342744821832,2.3618125915527344
0.08612736898113237,2.3468008041381836
0.08804131051404641,2.3437187671661377
0.08995525204696046,2.322890520095825
0.09186919357987453,2.3196756839752197
0.09378313511278857,2.3043477535247803
0.09569707664570262,2.2914726734161377
0.09761101817861668,2.2810819149017334
0.09952495971153073,2.271519422531128
0.10143890124444478,2.2522499561309814
0.10335284277735883,2.2562618255615234
0.10526678431027289,2.2404375076293945
0.10718072584318694,2.2174453735351562
0.10909466737610099,2.223816394805908
0.11100860890901505,2.1972498893737793
0.1129225504419291,2.197507858276367
0.11483649197484315,2.1831483840942383
0.11675043350775721,2.187453031539917
0.11675043350775721,2.1894431114196777
0.11866437504067126,2.1879734992980957
0.12057831657358531,2.1769320964813232
0.12249225810649936,2.163125991821289
0.12440619963941342,2.1462998390197754
0.12632014117232745,2.137570381164551
0.12823408270524153,2.1488301753997803
0.13014802423815558,2.1173524856567383
0.13206196577106963,2.1288809776306152
0.13397590730398368,2.1232657432556152
0.13588984883689773,2.1242032051086426
0.13780379036981177,2.103525400161743
0.13971773190272582,2.1076934337615967
0.1416316734356399,2.0942130088806152
0.14354561496855395,2.088517665863037
0.145459556501468,2.0710527896881104
0.14737349803438204,2.0749101638793945
0.1492874395672961,2.0797460079193115
0.15120138110021014,2.068000078201294
0.1531153226331242,2.0658750534057617
0.15502926416603827,2.050863265991211
0.15694320569895231,2.055511713027954
0.15885714723186636,2.0483319759368896
0.1607710887647804,2.0415351390838623
0.16268503029769446,2.0409297943115234
0.1645989718306085,2.027285099029541
0.16651291336352256,2.0335586071014404
0.16842685489643663,2.021836042404175
0.17034079642935068,2.018996000289917
0.17225473796226473,2.016160249710083
0.17416867949517878,1.9953852891921997
0.17608262102809283,2.003281831741333
0.17799656256100688,2.009631395339966
0.17991050409392093,1.9910883903503418
0.181824445626835,2.0043222904205322
0.18373838715974905,1.9671123027801514
0.1856523286926631,1.9642802476882935
0.18756627022557715,1.9798916578292847
0.1894802117584912,1.9686884880065918
0.19139415329140524,1.9565664529800415
0.1933080948243193,1.9679120779037476
0.19522203635723337,1.9572793245315552
0.19713597789014742,1.9664316177368164
0.19904991942306147,1.9594707489013672
0.20096386095597552,1.9496269226074219
0.20287780248888956,1.9469941854476929
0.2047917440218036,1.95078706741333
0.20670568555471766,1.9500194787979126
0.20861962708763174,1.9272187948226929
0.21053356862054579,1.9338164329528809
0.21244751015345983,1.9303905963897705
0.21436145168637388,1.9365273714065552
0.21627539321928793,1.9268242120742798
0.21818933475220198,1.9193047285079956
0.22010327628511603,1.9245468378067017
0.2220172178180301,1.9036718606948853
0.22393115935094415,1.9081796407699585
0.2258451008838582,1.8914140462875366
0.22775904241677225,1.9071593284606934
0.22775904241677225,1.9101953506469727
0.2296729839496863,1.8973052501678467
0.23158692548260035,1.897186279296875
0.23350086701551442,1.8920795917510986
0.23541480854842847,1.904815435409546
0.23732875008134252,1.8727118968963623
0.23924269161425657,1.890176773071289
0.24115663314717062,1.8844853639602661
0.24307057468008467,1.8730722665786743
0.24498451621299872,1.8687909841537476
0.2468984577459128,1.8817402124404907
0.24881239927882684,1.8715976476669312
0.2507263408117409,1.8762558698654175
0.2526402823446549,1.8781992197036743
0.254554223877569,1.8673242330551147
0.25646816541048306,1.8734902143478394
0.2583821069433971,1.861072301864624
0.26029604847631116,1.8682129383087158
0.2622099900092252,1.8575663566589355
0.26412393154213926,1.8504804372787476
0.2660378730750533,1.8580000400543213
0.26795181460796735,1.8370234966278076
0.26986575614088143,1.8479961156845093
0.27177969767379545,1.8522539138793945
0.2736936392067095,1.8448359966278076
0.27560758073962355,1.8399531841278076
0.2775215222725376,1.8442422151565552
0.27943546380545164,1.8324140310287476
0.2813494053383657,1.8296133279800415
0.2832633468712798,1.8393867015838623
0.2851772884041938,1.8295906782150269
0.2870912299371079,1.8330409526824951
0.2890051714700219,1.8217843770980835
0.290919113002936,1.826147437095642
0.29283305453585,1.824056625366211
0.2947469960687641,1.816778302192688
0.29666093760167817,1.8205068111419678
0.2985748791345922,1.8180019855499268
0.30048882066750626,1.8141376972198486
0.3024027622004203,1.8125351667404175
0.30431670373333436,1.8026601076126099
0.3062306452662484,1.8217812776565552
0.30814458679916246,1.7989434003829956
0.31005852833207653,1.7961152791976929
0.31197246986499055,1.779941439628601
0.31388641139790463,1.8080039024353027
0.31580035293081865,1.794619083404541
0.3177142944637327,1.7988476753234863
0.31962823599664675,1.7964296340942383
0.3215421775295608,1.789468765258789
0.3234561190624749,1.7865859270095825
0.3253700605953889,1.7823164463043213
0.327284002128303,1.784085988998413
0.329197943661217,1.7928398847579956
0.3311118851941311,1.7825508117675781
0.3330258267270451,1.784917950630188
0.3349397682599592,1.7813594341278076
0.33685370979287327,1.7703750133514404
0.3387676513257873,1.7675820589065552
0.34068159285870137,1.7771133184432983
0.3425955343916154,1.7718907594680786
0.34450947592452946,1.7734962701797485
0.3464234174574435,1.7674592733383179
0.34833735899035756,1.7579814195632935
0.35025130052327164,1.782514214515686
0.35216524205618566,1.7618203163146973
0.35407918358909973,1.7691221237182617
0.35599312512201375,1.750888705253601
0.35790706665492783,1.755283236503601
0.35982100818784185,1.7571865320205688
0.3617349497207559,1.759998083114624
0.36364889125367,1.7490644454956055
0.365562832786584,1.7485488653182983
0.3674767743194981,1.759371042251587
0.3693907158524121,1.7496894598007202
0.3713046573853262,1.7583788633346558
0.3732185989182402,1.7511874437332153
0.3751325404511543,1.7533711194992065
0.37704648198406837,1.7478066682815552
0.3789604235169824,1.7345976829528809
0.38087436504989647,1.7332695722579956
0.3827883065828105,1.7349101305007935
0.38470224811572457,1.7373046875
0.3866161896486386,1.7332344055175781
0.38853013118155266,1.7348911762237549
0.39044407271446674,1.7318919897079468
0.39235801424738076,1.7222319841384888
0.39427195578029484,1.7276850938796997
0.39618589731320886,1.7341737747192383
0.39809983884612293,1.7365126609802246
0.40001378037903695,1.729706048965454
0.40192772191195103,1.7329941987991333
0.4038416634448651,1.7254219055175781
0.4057556049777791,1.718215823173523
0.4076695465106932,1.7136309146881104
0.4095834880436072,1.7154804468154907
0.4114974295765213,1.7158535718917847
0.4134113711094353,1.7158945798873901
0.4153253126423494,1.7251074314117432
0.4172392541752635,1.7171484231948853
0.4191531957081775,1.7065937519073486
0.42106713724109157,1.7151875495910645
0.4229810787740056,1.7105273008346558
0.42489502030691967,1.7244335412979126
0.4268089618398337,1.7112421989440918
0.42872290337274777,1.7105586528778076
0.43063684490566184,1.7048789262771606
0.43255078643857586,1.709902286529541
0.43446472797148994,1.6964101791381836
0.43637866950440396,1.701230525970459
0.43829261103731804,1.6980820894241333
0.44020655257023206,1.6961054801940918
0.44212049410314613,1.69447660446167
0.4440344356360602,1.7043710947036743
0.44594837716897423,1.707587718963623
